_id,address,black1,black2,description,end_date,end_time,location,red1,red2,source,start_date,start_time,strike1,strike2,tags,title
c4XMPTPXqYYi6ZrKF,"Harrison Park, 1824 S. Wood St., Chicago IL         60608",0,0,"""Too Much Light..."" is an ongoing attempt to perform an ever-changing menu of 30 plays in 60 minutes.Now in its 26th year, The Neo-Futurists' ""Too Much Light Makes the Baby Go Blind"" is the longest-running show in Chicago. Part late-night comedy fest, part political manifesto, and fully an honest portrayal of the writer-performers' lives, ""Too Much Light..."" is an ongoing attempt to perform an ever-changing menu of 30 plays in 60 minutes.",2015-08-20T05:00:00.000Z,8:30 PM,"{""coordinates"":[-87.67122139999998,41.8570517],""type"":""Point""}",0,0,parks,2015-08-20T05:00:00.000Z,7:00 PM,0,0,"[""entertainment""]",Too Much Light at Harrison
c5m9kYsqTS86d4hQW,"6200 S. Drexel Ave, Chicago IL 60637",,,"Each year, the AFA grounds in Chicago’s Washington Park come alive as a simulated African village, replete with special interests pavilions featuring African drumming, colorful and rich fabrics, hand-crafted fine arts, interactive demonstrations, health and wellness workshops, spectacular jewelry, and mesmerizing entertainment.
 http://goo.gl/maps/NzLhn
About: http://www.africanfestivalchicago.com/
",2015-09-16T03:38:09.813Z,10:00:00 PM,"{""coordinates"":[-87.60487899999998,41.7819343],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.813Z,10:30:00 AM,,,"[""entertainment""]",African Festival of the Arts
c9c9EQTJsdoqoEJ3o,"Loyola University Museum of Art, 820 North Michigan Avenue, Chicago, IL 60611, United States",,,"The Loyola University Museum of Art (LUMA) was founded in 2005 on the Water Tower Campus of Loyola University Chicago. LUMA is located on the Magnificent Mile in Lewis Towers, a historic 1926 Gothic Revival building. The museum, with 25,000 square feet contains eight main exhibition galleries, the William G. and Marilyn M. Simpson Lecture Hall, the Solomon Cordwell Buenz Library of Sacred Art and Architecture, the Museum Shop, the Push Pin Gallery, and the Harlan J. Berk Ltd. Works on Paper Gallery. LUMA welcomes new members and volunteers at all levels of participation. 
 https://goo.gl/maps/rbz9z
About: http://www.luc.edu/luma/about/index.shtml


",2015-10-16T03:38:10.040Z,8:00:00 PM,"{""coordinates"":[-87.62515050000002,41.8973263],""type"":""Point""}",,,calendar,2015-10-16T03:38:10.040Z,11:00:00 AM,,,"[""art""]",Loyola University Museum of Art Free
cH5CNpP43K83GDEyZ,"W 26th St & S Kostner Ave Chicago, IL 60623",,,"Festival de La Villita offers something for every family member: entertainment, games for kids and adults, carnival rides and more. In addition, nearly 100 vendors offer a wide variety of arts, crafts and merchandise along with authentic cuisine and drink. Top local, regional and international musical acts perform, and popular stars from the worlds of soap operas and sports (plus TV/radio celebrities) make appearances which further build event excitement with the crowds. 
 https://goo.gl/maps/t1ZIz
About: http://www.chicagoevents.com/event.cfm?eid=131
Calendar: https://www.facebook.com/ChicagoCalendar
",2015-09-16T03:38:09.860Z,11:00:00 PM,"{""coordinates"":[-87.73428059999998,41.844106],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.860Z,2:00:00 PM,,,"[""entertainment""]",Festival de La Villita
caaqk4pLFYasKPKww,"Harrison Park, 1824 S. Wood St., Chicago IL         60608",0,0,"Check it out! Community drum circles are awesome.Join us for our monthly, facilitated, in the moment, community drum circle. Bring a drum, shaker or anything you like the sound of. There are some extra percussion instruments on hand on a first come first serve basis. 
",2015-08-21T05:00:00.000Z,8:30 PM,"{""coordinates"":[-87.67122139999998,41.8570517],""type"":""Point""}",0,0,parks,2015-08-21T05:00:00.000Z,7:00 PM,0,0,"[""art""]",Drum Circle at Mozart
cdCrvhu93iRvvbuNM,The Art Institute of Chicago,,,"FREE THURSDAYS ARE BACK! Beginning February 14, 2013, admission to the Art Institute of Chicago is free to Illinois residents every Thursday from 5:00 to 8:00 p.m. Admission to the Art Institute of Chicago is free to Illinois residents every weekday from January 7 through February 13, 2013. (Combining events for easy entry, note that after Feb 14th free entry begins at 5pm)
 http://goo.gl/maps/1FBhJ
About: http://www.artic.edu/aic/visitor_info/geninfo.html#hours

",2015-09-16T03:38:09.842Z,2:30:00 AM,"{""coordinates"":[-87.62371329999996,41.8795845],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.842Z,5:00:00 PM,,,"[""art""]",Art Museum Free
cff7PxhE9hengLBQP,"1805 S. Loomis Street, Chicago, IL 60608",0,0,"Play trading card games, and challenge yourself to build strategies, skills, and imagination through online platforms.",2015-08-29T05:00:00.000Z,1:00pm,"{""coordinates"":[-87.661115,41.857801],""type"":""Point""}",0,0,library,2015-08-29T05:00:00.000Z,11:00am,0,0,"[""entertainment""]",YOUmedia Magic: The Gathering
cimgie9AqgZmHLJwM,"N Western Ave & W Leland Ave Chicago, IL 60625",,,"On the same weekend as the Steuben Parade we will celebrate our German Day Festival, beginning on Friday evening and continuing through Sunday at Lincoln Plaza.  Lincoln Plaza is located at Western, Lincoln and Leland. Admission is free to all. For your entertainment there will be traditional cultural programs with participation of many societies, plus German music for your singing and dancing pleasures. Not to forget - GREAT FOOD, beverages and other attractions for your enjoyment. Bring your family and friends and enjoy the fun of our annual event.
 https://goo.gl/maps/6qVaf
About: http://www.germanday.com/german_day_festival.html
Calendar: https://www.facebook.com/ChicagoCalendar
",2015-09-16T03:38:09.846Z,11:00:00 PM,"{""coordinates"":[-87.68877400000002,41.9667478],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.846Z,5:00:00 PM,,,"[""entertainment""]",German American Fest
csk49DxtH4WusemmD,"1915 W. 35th Street , Chicago, IL 60609",0,0,The Greater Chicago Food Depository's Summer Lunch Bus brings healthy meals to children 18 and under Monday through Friday from June 22 to September 4 (Except July 3rd).  All meals must be eaten on-site.,2015-08-24T05:00:00.000Z,2:00pm,"{""coordinates"":[-87.673465,41.830263],""type"":""Point""}",0,0,library,2015-08-24T05:00:00.000Z,1:30pm,0,0,[],Lunch Bus
cutpzPNxbkr6fthSz,"Peggy Notebaert Nature Museum, 2430 North Cannon Drive, Chicago, IL 60614, United States",,,"Note: Admission free every Thursday for Illinois residents ONLY.
Experience a gateway to the natural world. Get your hands wet as you learn about Chicago's waterways and the organisms that reside within them. Touch live animals found in Illinois wetlands. Let your imagination run wild as you walk among Wilderness Walk and our restored native prairie. Escape to a Haven fluttering with exotic butterflies and stunning bird species. The possibilities for fun and learning are endless at the Peggy Notebaert Nature Museum.
 https://goo.gl/maps/gWfJJ
About: http://www.naturemuseum.org/index.php?id=168

",2015-10-16T03:38:09.994Z,5:00:00 PM,"{""coordinates"":[-87.6353216,41.92680319999999],""type"":""Point""}",,,calendar,2015-10-16T03:38:09.994Z,9:00:00 AM,,,"[""art""]",Nature Museum Free
cv2JxEpmf3dZZc8nA,"Peggy Notebaert Nature Museum, 2430 North Cannon Drive, Chicago, IL 60614, United States",,,"Note: Admission free every Thursday for Illinois residents ONLY.
Experience a gateway to the natural world. Get your hands wet as you learn about Chicago's waterways and the organisms that reside within them. Touch live animals found in Illinois wetlands. Let your imagination run wild as you walk among Wilderness Walk and our restored native prairie. Escape to a Haven fluttering with exotic butterflies and stunning bird species. The possibilities for fun and learning are endless at the Peggy Notebaert Nature Museum.
 https://goo.gl/maps/gWfJJ
About: http://www.naturemuseum.org/index.php?id=168

",2015-10-16T03:38:10.052Z,5:00:00 PM,"{""coordinates"":[-87.6353216,41.92680319999999],""type"":""Point""}",,,calendar,2015-10-16T03:38:10.052Z,9:00:00 AM,,,"[""art""]",Nature Museum Free
cyDrE77uT3Rc4FFDt,"1625 W. Chicago Avenue, Chicago, IL 60622",0,0,"Unwind, relax and hang out with friends over some board games and video games!",2015-08-27T05:00:00.000Z,5:00pm,"{""coordinates"":[-87.668496,41.895745],""type"":""Point""}",0,0,library,2015-08-27T05:00:00.000Z,3:00pm,0,0,"[""entertainment""]",Teen Game Room
d5qnwxPHWgSB7X5EP,Kansas City,0,0,Kansas City Royals Tickets,1970-01-01T00:00:00.000Z,NaN:NaN AM,"{""coordinates"":[0,0],""type"":""Point""}",0,0,espn,2015-09-06T05:00:00.000Z,1:10 PM,0,0,"[""sports""]",Chicago White Sox at Kansas City Royals
d5sjcz9PSiDaymZoL,Chicago,0,0,Chicago Cubs Tickets,1970-01-01T00:00:00.000Z,NaN:NaN AM,"{""coordinates"":[0,0],""type"":""Point""}",0,0,espn,2015-09-01T05:00:00.000Z,7:05 PM,0,0,"[""sports""]",Cincinnati Reds at Chicago Cubs
dAKqySfsXH35TZ8E4,"Lake Shore Park, 808 N. Lake Shore Dr., Chicago IL         60611",0,0,"Urban Gateways Touring Performances bring captivating live shows by many of Chicago's finest dance, music and theater artists to park sites across the city. These performances expose young people and families to diverse cultural and artistic experiences and encourage them to engage in a personal exploration of the arts.",2015-08-26T05:00:00.000Z,6:30 PM,"{""coordinates"":[-82.64373260000002,42.29920389999999],""type"":""Point""}",0,0,parks,2015-08-26T05:00:00.000Z,5:30 PM,0,0,"[""art""]",Urban Gateways at Lake Shore
dAkRmYrxd3f6puiAy,"6000 N. Broadway, Chicago, IL 60660",1,0,"Shakespeare is meant to be read aloud, so to is <a id=""ember4220"" href=""/item/show/8715045081"" data-add-title-link=""8715045081"">William Shakespeare's Star Wars</a>. Read, act, direct, and turn William Shakespeare's Star Wars by Ian Doescher into a performance for the Edgewater Branch's celebration of Star Wars Reads Day in October.",2015-08-27T05:00:00.000Z,5:00pm,"{""coordinates"":[-87.660757,41.990996],""type"":""Point""}",0,0,library,2015-08-27T05:00:00.000Z,4:00pm,0,0,"[""entertainment""]",Star Wars Reader's Theater
dJ4gnnMRexwjcjLne,"Loyola Park, 1230 W. Greenleaf Ave., Chicago IL         60626",0,0,"CRIME SCENE CHICAGO: Breathe Life couples nonfiction source material (such as interviews, articles, and online comments) with true accounts of Chicago crimes to raise critical questions surrounding segregation, poverty, media, and pop culture in order to encourage thought, dialogue, and change.",2015-08-27T05:00:00.000Z,9:00 PM,"{""coordinates"":[-87.66161260000001,42.0108499],""type"":""Point""}",0,0,parks,2015-08-27T05:00:00.000Z,7:00 PM,0,0,[],Crime Scene Chicago at Loyola
dc9o7n6Luo6riCgDq,"Museum of Science and Industry, Chicago, 5700 South Lake Shore Drive, Chicago, IL 60637, United States",,,"Chicago’s Museum of Science and Industry (MSI) is the largest science museum in the Western Hemisphere and home to more than 35,000 artifacts and 14-plus acres of hands-on exhibits designed to spark scientific inquiry and creativity.  The MSI's ongoing mission has been to inspire the inventive genius in visitors with world-class, permanent and temporary exhibits.
 https://goo.gl/maps/y7Z03
About: http://www.msichicago.org/visit-the-museum/museum-info/admission/free-days/

",2015-09-16T03:38:09.818Z,4:30:00 PM,"{""coordinates"":[-87.58306590000001,41.7905726],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.818Z,9:30:00 AM,,,"[""art""]",Museum of Science and Industry Free
dnFj8aR44sP8XaRo6,"1625 W. Chicago Avenue, Chicago, IL 60622",0,0,"Unwind, relax and hang out with friends over some board games and video games!",2015-12-31T06:00:00.000Z,5:00pm,"{""coordinates"":[-87.668496,41.895745],""type"":""Point""}",0,0,library,2015-12-31T06:00:00.000Z,3:00pm,0,0,"[""entertainment""]",Teen Game Room
dnxziJnzF3mXgm9cw,"Margate Park Fieldhouse, 4921 N. Marine Drive, Chicago IL         60640",0,0,"Midnight Circus presents a true ""Big Top"" tent extravaganza.  Celebrating community and rebuilding parks, one circus at a time.     Tickets available for purchase at the tent or in advance by visiting   http://midnightcircus.net/events/upcoming/   . Children under 2 are Free. ",2015-09-26T05:00:00.000Z,6:30 PM,"{""coordinates"":[0,0],""type"":""Point""}",0,0,parks,2015-09-26T05:00:00.000Z,5:00 PM,0,0,[],Circus in the Parks at Margate
dugmN6X2hCf9DyK2H,Chicago,0,0,Chicago Cubs Tickets,1970-01-01T00:00:00.000Z,NaN:NaN AM,"{""coordinates"":[0,0],""type"":""Point""}",0,0,espn,2015-08-23T05:00:00.000Z,1:20 PM,0,0,"[""sports""]",Atlanta Braves at Chicago Cubs
dvz4TXc8zYuucqYSk,Anaheim,0,0,Los Angeles Angels Tickets,1970-01-01T00:00:00.000Z,NaN:NaN AM,"{""coordinates"":[0,0],""type"":""Point""}",0,0,espn,2015-08-19T05:00:00.000Z,9:05 PM,0,0,"[""sports""]",Chicago White Sox at Los Angeles Angels
e92nZfiFLRwmWaCLv,"Wicker Park, 1425 N. Damen Avenue, Chicago IL         60622",0,0,The puppet will put on a fun-filled and entertaining show for kids of all ages.  The Magic Boat Puppet Crew performs for all ages. Produced by  www.WickerPark.org   ,2015-08-22T05:00:00.000Z,12:00 PM,"{""coordinates"":[-87.676738,41.9080486],""type"":""Point""}",0,0,parks,2015-08-22T05:00:00.000Z,10:00 AM,0,0,"[""art""]",Puppet Theatre at Wicker
eB9FPWMKYabNTRtgm,"DuSable Museum of African American History, 740 East 56th Place, Chicago, IL 60637, United States",,,"To promote understanding and inspire appreciation of the achievements, contributions, and experiences of African Americans through exhibits, programs, and activities that illustrate African and African American history, culture and art.
 https://goo.gl/maps/yQHDd
About: http://www.dusablemuseum.org/visit/admission-information


",2015-09-16T03:38:09.811Z,5:00:00 PM,"{""coordinates"":[-87.60709930000002,41.7918148],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.811Z,12:00:00 PM,,,"[""art""]",DuSable Museum Free
eKo3GfoYm8eKcR35J,"Museum of Science and Industry, Chicago, 5700 South Lake Shore Drive, Chicago, IL 60637, United States",,,"Chicago’s Museum of Science and Industry (MSI) is the largest science museum in the Western Hemisphere and home to more than 35,000 artifacts and 14-plus acres of hands-on exhibits designed to spark scientific inquiry and creativity.  The MSI's ongoing mission has been to inspire the inventive genius in visitors with world-class, permanent and temporary exhibits.
 https://goo.gl/maps/y7Z03
About: http://www.msichicago.org/visit-the-museum/museum-info/admission/free-days/

",2015-09-16T03:38:09.830Z,4:30:00 PM,"{""coordinates"":[-87.58306590000001,41.7905726],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.830Z,9:30:00 AM,,,"[""art""]",Museum of Science and Industry Free
eLQMBddyd3pNeYEhw,"Lawler Park, 5210 W. 64th St., Chicago IL         60638",0,0,"Urban Gateways Touring Performances bring captivating live shows by many of Chicago’s finest dance, music, and theater artists to park sites across the cityUrban Gateways Touring Performances bring captivating live shows by many of Chicago's finest dance, music and theater artists to park sites across the city. These performances expose young people and families to diverse cultural and artistic experiences and encourage them to engage in a personal exploration of the arts.",2015-08-25T05:00:00.000Z,8:00 PM,"{""coordinates"":[-87.7522227,41.7760195],""type"":""Point""}",0,0,parks,2015-08-25T05:00:00.000Z,7:00 PM,0,0,"[""art""]",Urban Gateways at Lawler
eMcr986xgPzW3oRX7,"Sherman Park, 1301 W. 52nd St., Chicago IL         60609",0,0,"The original cabaret series ""A Tribute to the Legends: The Story Continues…"" presents vocalists, spoken word artists, dancers, and instrumentalists in a “living biography”—a musical tribute to iconic artists.Original cabaret series ""A Tribute to The Legends, The Story Continues"" presents vocalists, spoken word artists, dancers and instrumentalists in a ""living biography"", a musical tribute to iconic artists.",2015-08-21T05:00:00.000Z,8:30 PM,"{""coordinates"":[-87.65740499999998,41.79948400000001],""type"":""Point""}",0,0,parks,2015-08-21T05:00:00.000Z,6:30 PM,0,0,[],CWCMC Cabaret Series at Sherman
eNk5arS8Hvd6tATZB,"W Addison St & N Southport Ave Chicago, IL 60657 ‎ ",,,"Whether one prefers theirs with a hard or soft shell and filled with a meat, chicken, guacamole, fish or other imaginative ingredients, this September happening in the bustling Southport Corridor is a mega-hot addition to the Windy City's food fest scene. There will also be special beer and taco pairings, crowd-pleasing Mexican wrestlers, and visitors will be able to text-to-vote for Chicago's ""Best Taco."" 
 http://goo.gl/maps/tX2mG
About: http://www.chicagoevents.com/event.cfm?eid=291
Calendar: https://www.facebook.com/ChicagoCalendar
",2015-09-16T03:38:09.893Z,10:00:00 PM,"{""coordinates"":[-87.66402419999997,41.9470633],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.893Z,12:00:00 PM,,,"[""entertainment""]",Lakeview Taco Fest
edcJmxdePCqF5z2RF,"Dunbar Park, 300 E. 31st St., Chicago IL         60616",0,0," Come out and join us for some sing-along-songs. Let the little ones dance and hula hoop to the music. At last, save your energy for some bubble bursting fun!  
",2015-08-20T05:00:00.000Z,7:00 PM,"{""coordinates"":[-87.62062609999998,41.8383955],""type"":""Point""}",0,0,parks,2015-08-20T05:00:00.000Z,5:00 PM,0,0,"[""art""]",Movin' to the Music at Athletic Field
eeZ9DPY7WutDTMpsc,"Steelworkers Park , East 87th at Lake Michigan, Chicago IL         60619",0,0,"Join us for an evening of theater in the park.
",2015-09-24T05:00:00.000Z,9:30 PM,"{""coordinates"":[0,0],""type"":""Point""}",0,0,parks,2015-09-24T05:00:00.000Z,7:30 PM,0,0,"[""art""]",The Turn of the Screw at Berger
erqmtt2fiRtuC7pD4,"Dunbar Park, 300 E. 31st St., Chicago IL         60616",0,0,Listen to great writers and performers recite their best pieces of work. Enjoy a night of poetry and wordplay.,2015-08-20T05:00:00.000Z,7:00 PM,"{""coordinates"":[-87.62062609999998,41.8383955],""type"":""Point""}",0,0,parks,2015-08-20T05:00:00.000Z,5:00 PM,0,0,"[""art""]",Reading in the Park at Dunbar
f7w7DaEQSd5qTwiWE,"Wicker Park, 1425 N. Damen Avenue, Chicago IL         60622",0,0,"Midnight Circus presents a true ""Big Top"" tent extravaganza—celebrating community and rebuilding parks, one circus at a time.Midnight Circus presents a true ""Big Top"" tent extravaganza.  Celebrating community and rebuilding parks, one circus at a time.     Tickets available for purchase at the tent or in advance by visiting   http://midnightcircus.net/events/upcoming/   . Children under 2 are Free. ",2015-09-20T05:00:00.000Z,6:30 PM,"{""coordinates"":[-87.676738,41.9080486],""type"":""Point""}",0,0,parks,2015-09-20T05:00:00.000Z,5:00 PM,0,0,[],Circus in the Parks at Wicker
fFSQbj3gJhmE4yohG,"Smith Park, 2526 W. Grand Ave., Chicago IL         60612",0,0,"Midnight Circus presents a true ""Big Top"" tent extravaganza—celebrating community and rebuilding parks, one circus at a time.Midnight Circus presents a true ""Big Top"" tent extravaganza.  Celebrating community and rebuilding parks, one circus at a time.     Tickets available for purchase at the tent or in advance by visiting   http://midnightcircus.net/events/upcoming/   . Children under 2 are Free. ",2015-10-10T05:00:00.000Z,3:30 PM,"{""coordinates"":[-87.69028320000001,41.8927865],""type"":""Point""}",0,0,parks,2015-10-10T05:00:00.000Z,2:00 PM,0,0,[],Circus in the Parks at Smith
fPHcHNkk5gFSBdkbq,"Chicago Children's Museum, 700 East Grand Avenue, Chicago, IL 60611, United States",,,"Chicago Children’s Museum is a place where families and caregivers with infants and children are encouraged to create, explore, and discover together through play. The museum features three vibrant floors of exhibits and activities that provide sensory experiences and engaging educational content focusing on literacy, science, math, visual and performing arts, and health.
 https://goo.gl/maps/6v93u
About: http://www.chicagochildrensmuseum.org/index.php/plan/free-discounted-visits


",2015-10-16T03:38:09.996Z,8:00:00 PM,"{""coordinates"":[-87.60914360000004,41.891408],""type"":""Point""}",,,calendar,2015-10-16T03:38:09.996Z,5:00:00 PM,,,"[""art""]",Children's Museum Free
fXo6hDSNoE7oFPXxS,"Margate Park Fieldhouse, 4921 N. Marine Drive, Chicago IL         60640",0,0,"Midnight Circus presents a true ""Big Top"" tent extravaganza—celebrating community and rebuilding parks, one circus at a time.
Midnight Circus presents a true ""Big Top"" tent extravaganza.  Celebrating community and rebuilding parks, one circus at a time.     Tickets available for purchase at the tent or in advance by visiting   http://midnightcircus.net/events/upcoming/   . Children under 2 are Free. ",2015-09-27T05:00:00.000Z,6:30 PM,"{""coordinates"":[-87.6498219,41.9720946],""type"":""Point""}",0,0,parks,2015-09-27T05:00:00.000Z,5:00 PM,0,0,[],Circus in the Parks at Margate
fc4Ni7oFTqKCkF4vB,Cleveland,0,0,Cleveland Indians Tickets,1970-01-01T00:00:00.000Z,NaN:NaN AM,"{""coordinates"":[0,0],""type"":""Point""}",0,0,espn,2015-09-18T05:00:00.000Z,6:05 PM,0,0,"[""sports""]",Chicago White Sox at Cleveland Indians
ffYPrfgbeaSfEwxcp,Philadelphia,0,0,Philadelphia Phillies Tickets,1970-01-01T00:00:00.000Z,NaN:NaN AM,"{""coordinates"":[0,0],""type"":""Point""}",0,0,espn,2015-09-12T05:00:00.000Z,6:05 PM,0,0,"[""sports""]",Chicago Cubs at Philadelphia Phillies
fhtpMqaJXfcPRprub,"6200 S. Drexel Ave, Chicago IL 60637",,,"Each year, the AFA grounds in Chicago’s Washington Park come alive as a simulated African village, replete with special interests pavilions featuring African drumming, colorful and rich fabrics, hand-crafted fine arts, interactive demonstrations, health and wellness workshops, spectacular jewelry, and mesmerizing entertainment.
 http://goo.gl/maps/NzLhn
About: http://www.africanfestivalchicago.com/
",2015-09-16T03:38:09.790Z,10:00:00 PM,"{""coordinates"":[-87.60487899999998,41.7819343],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.790Z,10:30:00 AM,,,"[""entertainment""]",African Festival of the Arts
fuouGjdpbL2ayCcCb,The Art Institute of Chicago,,,"FREE THURSDAYS ARE BACK! Beginning February 14, 2013, admission to the Art Institute of Chicago is free to Illinois residents every Thursday from 5:00 to 8:00 p.m. Admission to the Art Institute of Chicago is free to Illinois residents every weekday from January 7 through February 13, 2013. (Combining events for easy entry, note that after Feb 14th free entry begins at 5pm)
 http://goo.gl/maps/1FBhJ
About: http://www.artic.edu/aic/visitor_info/geninfo.html#hours

",2015-10-16T03:38:09.973Z,2:30:00 AM,"{""coordinates"":[-87.62371329999996,41.8795845],""type"":""Point""}",,,calendar,2015-10-16T03:38:09.973Z,5:00:00 PM,,,"[""art""]",Art Museum Free
g2t5J7fkLgLhMFLLX,", ,   ",0,0,"   Songpath is a compositionally guided listening hike that turn a stroll through the park into a musical composition where all the sounds in the space become the players in the piece.Situated in the center of a vast industrial complex, this hike will focus not only on the intrusion of industrial noise into a natural habitat, but also the poignant silences created by the absence of a residential area and the vast new wilderness created by the decline of manufacturing.  This natural space is, in a way, made possible by the large industrial area that once surrounded it making a space where other urban sounds of traffic, business, and people, is not directly present.The Songpath at Hegewisch Marsh will be a companion to the Cowboys and Vikings project performance at neighboring American Steelworkers Park (NOIP in late September).",2015-08-30T05:00:00.000Z,2:00 PM,"{""coordinates"":[-87.64901509999999,41.8429903],""type"":""Point""}",0,0,parks,2015-08-30T05:00:00.000Z,12:00 PM,0,0,[],Songpath at Hegewisch Marsh
g3unen56imim3T5Qh,"Kilbourn Park, 3501 N. Kilbourn Ave., Chicago IL         60641",0,0,"Concerts in the Parks provides an opportunity to enjoy a  variety musical sounds at your local park.   Band: Matt Brown & Friends | Bluegrass/Old-Time 
",2015-08-25T05:00:00.000Z,8:00 PM,"{""coordinates"":[-87.73945809999998,41.9446117],""type"":""Point""}",0,0,parks,2015-08-25T05:00:00.000Z,6:00 PM,0,0,"[""entertainment""]",Concerts in the Parks at Welles
g5ApqLJzDgSyMnwnY,"Hamilton Park, 513 W. 72nd St., Chicago IL         60621",0,0,"The Resident Association of Greater Englewood's So Fresh Saturdays is a community-driven ?edu-tainment? series designed to create a safe space in Englewood for youth and residents. We will showcase various artistic expressions and educational workshops that will focus on youth, entrepreneurship, hip-hop, media, social networks, community activism, and culturally relevant history using music, film, and art.",2015-08-29T05:00:00.000Z,8:00 PM,"{""coordinates"":[-87.63769359999998,41.7628237],""type"":""Point""}",0,0,parks,2015-08-29T05:00:00.000Z,3:00 PM,0,0,"[""entertainment""]",So Fresh Saturdays at Hamilton
g7QafGwah8YccEquj,"Museum of Science and Industry, Chicago, 5700 South Lake Shore Drive, Chicago, IL 60637, United States",,,"Chicago’s Museum of Science and Industry (MSI) is the largest science museum in the Western Hemisphere and home to more than 35,000 artifacts and 14-plus acres of hands-on exhibits designed to spark scientific inquiry and creativity.  The MSI's ongoing mission has been to inspire the inventive genius in visitors with world-class, permanent and temporary exhibits.
 https://goo.gl/maps/y7Z03
About: http://www.msichicago.org/visit-the-museum/museum-info/admission/free-days/

",2015-09-16T03:38:09.824Z,4:30:00 PM,"{""coordinates"":[-87.58306590000001,41.7905726],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.824Z,9:30:00 AM,,,"[""art""]",Museum of Science and Industry Free
g7hLxA3SwJSWA8SFX,"Chicago Children's Museum, 700 East Grand Avenue, Chicago, IL 60611, United States",,,"Chicago Children’s Museum is a place where families and caregivers with infants and children are encouraged to create, explore, and discover together through play. The museum features three vibrant floors of exhibits and activities that provide sensory experiences and engaging educational content focusing on literacy, science, math, visual and performing arts, and health.
 https://goo.gl/maps/6v93u
About: http://www.chicagochildrensmuseum.org/index.php/plan/free-discounted-visits


",2015-09-16T03:38:09.807Z,5:00:00 PM,"{""coordinates"":[-87.60914360000004,41.891408],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.807Z,10:00:00 AM,,,"[""art""]",Children's Museum Free
gFE3uggWQqJCpgZu4,"1625 W. Chicago Avenue, Chicago, IL 60622",0,0,"Unwind, relax and hang out with friends over some board games and video games!",2015-12-24T06:00:00.000Z,5:00pm,"{""coordinates"":[-87.668496,41.895745],""type"":""Point""}",0,0,library,2015-12-24T06:00:00.000Z,3:00pm,0,0,"[""entertainment""]",Teen Game Room
gGx84Con6LCSX6xgo,"Margate Park Fieldhouse, 4921 N. Marine Drive, Chicago IL         60640",0,0,"Midnight Circus presents a true ""Big Top"" tent extravaganza—celebrating community and rebuilding parks, one circus at a time.Midnight Circus presents a true ""Big Top"" tent extravaganza.  Celebrating community and rebuilding parks, one circus at a time.     Tickets available for purchase at the tent or in advance by visiting   http://midnightcircus.net/events/upcoming/   . Children under 2 are Free. ",2015-09-27T05:00:00.000Z,3:30 PM,"{""coordinates"":[-87.6498219,41.9720946],""type"":""Point""}",0,0,parks,2015-09-27T05:00:00.000Z,2:00 PM,0,0,[],Circus in the Parks at Margate
gJnRo3eWWu7j4ivM3,"1805 S. Loomis Street, Chicago, IL 60608",0,0,Borrow silhouette concepts to design your own t-shirt by using special apps to photograph unique ideas and edit them on Adobe Illustrator and Photoshop.,2015-08-27T05:00:00.000Z,6:00pm,"{""coordinates"":[-87.661115,41.857801],""type"":""Point""}",0,0,library,2015-08-27T05:00:00.000Z,4:00pm,0,0,"[""entertainment""]",YOUmedia T-Shirt Graphic Design
gMCzikTpPgSa3LjRs,"Peggy Notebaert Nature Museum, 2430 North Cannon Drive, Chicago, IL 60614, United States",,,"Note: Admission free every Thursday for Illinois residents ONLY.
Experience a gateway to the natural world. Get your hands wet as you learn about Chicago's waterways and the organisms that reside within them. Touch live animals found in Illinois wetlands. Let your imagination run wild as you walk among Wilderness Walk and our restored native prairie. Escape to a Haven fluttering with exotic butterflies and stunning bird species. The possibilities for fun and learning are endless at the Peggy Notebaert Nature Museum.
 https://goo.gl/maps/gWfJJ
About: http://www.naturemuseum.org/index.php?id=168

",2015-09-16T03:38:09.830Z,5:00:00 PM,"{""coordinates"":[-87.6353216,41.92680319999999],""type"":""Point""}",,,calendar,2015-09-16T03:38:09.830Z,9:00:00 AM,,,"[""art""]",Nature Museum Free
gMYrsMaHw5ZyxF63d,"Columbus Park, 500 S. Central Ave., Chicago IL         60644",0,0,"   Learn basic Afro-Caribbean dance with the West Indian Dance Theater Company.  Workshops are every Thursday, June 18 - September 3, 2015.",2015-08-20T05:00:00.000Z,4:00 PM,"{""coordinates"":[-87.7701836,41.8745029],""type"":""Point""}",0,0,parks,2015-08-20T05:00:00.000Z,3:00 PM,0,0,"[""art""]",West Indian Dance Workshops at Columbus
